,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate
1396,1,55,3,2,2,3,1,736250,736252,736105,1,1,0,0,1,0,0,2,1,1,10,154
1397,0,23,2,3,0,3,2,736250,736252,736238,3,3,0,1,1,1,0,2,0,1,25,209
1398,1,22,3,2,3,0,2,736250,736251,736130,1,1,1,1,0,0,0,2,1,1,25,166
1399,1,59,2,0,3,1,1,736250,736253,736184,2,2,2,0,0,0,0,1,1,1,5,174
1400,0,59,2,0,3,0,2,736250,736251,736093,2,1,0,0,1,1,1,1,1,1,25,218
1401,0,53,0,3,1,0,1,736251,736254,736193,5,2,0,2,1,0,0,1,0,0,0,143
1402,0,21,0,3,0,0,2,736251,736252,736202,2,1,0,2,1,1,0,1,0,1,10,241
1403,0,27,1,1,1,2,0,736251,736252,736244,2,2,0,2,0,0,0,2,1,1,15,177
1404,0,52,2,1,0,3,2,736251,736254,736192,1,1,0,2,0,0,2,0,1,1,40,230
1405,0,31,2,1,3,0,2,736251,736253,736047,2,1,0,1,1,1,0,2,1,1,10,208
1406,0,35,2,1,2,3,0,736251,736253,736212,1,1,0,2,0,0,2,2,1,0,0,184
1407,0,21,1,0,0,2,0,736251,736253,736200,2,3,0,0,1,0,0,2,1,1,30,238
1408,1,31,3,0,3,2,1,736251,736254,736070,3,3,0,2,1,1,0,1,1,1,10,213
1409,1,65,0,0,0,1,2,736251,736252,736218,4,3,2,0,1,1,2,2,1,1,5,165
1410,1,26,0,0,1,3,2,736251,736252,736227,2,3,0,0,0,0,2,1,1,1,25,219
1411,0,33,1,0,2,1,1,736251,736254,736047,2,3,0,1,0,0,0,2,1,1,5,126
1412,0,50,1,2,0,3,0,736251,736255,736168,2,2,1,0,0,0,0,2,1,1,10,157
1413,0,29,3,0,1,0,2,736252,736253,736184,1,2,0,1,0,0,0,2,1,1,15,213
1414,0,37,1,0,3,1,2,736252,736254,736118,3,2,1,1,1,0,0,2,0,1,15,115
1415,0,23,3,0,0,2,0,736252,736253,736194,5,3,0,0,0,0,0,2,0,1,10,142
1416,0,63,0,2,2,2,1,736252,736255,736174,3,1,0,1,0,0,0,1,0,1,30,146
1417,0,45,1,3,1,2,0,736252,736253,736059,3,2,1,0,0,0,0,2,1,1,30,184
1418,1,42,2,0,2,0,2,736252,736253,736224,3,2,1,0,0,0,0,2,1,0,0,236
1419,1,52,1,0,0,3,0,736252,736253,736203,1,2,0,1,1,0,0,0,1,1,10,164
1420,0,50,1,3,1,2,2,736252,736253,736148,5,2,0,0,1,1,0,1,1,1,5,141
1421,0,54,2,0,3,0,2,736252,736255,736243,3,3,1,2,0,0,0,2,1,1,5,231
1422,1,48,1,3,3,0,2,736252,736254,736097,2,1,1,1,0,0,0,0,0,1,10,248
1423,1,27,0,0,0,0,1,736252,736256,736084,2,2,0,0,0,0,0,1,1,1,40,245
1424,0,37,1,0,0,2,1,736252,736254,736052,4,1,0,1,0,0,0,1,0,1,20,233
1425,0,53,2,0,2,1,2,736252,736253,736149,1,1,1,2,0,0,0,2,1,1,5,112
1426,0,22,3,2,0,2,1,736253,736254,736050,3,1,0,1,0,0,0,2,1,1,25,210
1427,0,32,3,1,3,0,2,736253,736256,736242,1,1,0,2,0,0,0,1,0,0,0,162
1428,0,53,3,3,0,2,1,736253,736255,736141,2,2,1,0,0,0,0,1,0,0,0,189
1429,1,59,3,1,0,2,0,736253,736254,736131,2,3,0,0,1,0,0,1,0,1,20,165
1430,1,37,0,0,1,2,2,736253,736255,736040,3,2,0,0,1,0,2,2,0,0,0,242
1431,0,30,3,0,2,3,0,736253,736255,736237,3,3,1,2,1,0,0,0,1,1,30,137
1432,0,30,3,0,0,1,2,736253,736255,736036,2,1,0,0,0,0,0,2,0,1,20,133
1433,1,18,1,3,1,2,0,736253,736254,736122,2,2,2,1,0,0,1,1,0,1,10,160
1434,1,58,0,0,3,0,2,736253,736255,736242,2,2,0,2,1,0,0,0,0,1,20,221
1435,1,32,0,2,3,2,2,736253,736255,736079,4,1,0,1,0,0,2,2,1,1,20,239
1436,1,66,3,0,1,2,2,736253,736255,736237,4,1,0,0,0,0,0,0,0,0,0,110
1437,0,27,1,1,2,0,2,736253,736255,736215,4,1,1,2,0,0,0,2,1,1,5,116
1438,1,56,0,1,1,2,1,736253,736254,736057,3,1,0,2,0,0,0,2,1,1,20,110
1439,1,26,2,2,1,3,0,736253,736257,736248,3,1,1,2,0,0,0,1,0,0,0,221
1440,1,20,0,0,2,2,2,736253,736254,736096,1,3,1,0,0,0,0,2,1,1,30,197
1441,1,62,3,2,0,3,1,736253,736254,736125,2,2,0,1,0,0,2,2,1,1,10,187
1442,0,25,0,2,2,2,0,736253,736255,736195,1,3,0,1,0,0,0,2,1,1,10,181
1443,0,57,2,0,2,3,0,736253,736254,736201,5,1,0,0,0,0,2,2,0,0,0,230
1444,0,37,2,1,0,0,2,736254,736256,736154,1,1,0,2,1,1,2,2,1,1,10,132
1445,0,58,2,0,3,2,1,736253,736255,736033,4,1,0,0,0,0,0,0,1,1,20,228
1446,1,66,0,3,0,2,0,736254,736255,736222,2,1,0,0,1,1,2,1,1,0,0,151
1447,1,35,2,3,1,3,2,736254,736257,736191,2,1,0,2,1,0,1,2,0,1,5,138
1448,1,49,2,3,3,2,1,736254,736258,736210,2,1,1,0,0,0,2,2,1,1,10,135
1449,0,62,0,0,3,0,0,736254,736255,736248,1,3,0,2,0,0,0,2,1,1,20,141
1450,0,40,0,2,2,2,1,736254,736258,736220,2,3,1,1,0,0,0,2,1,0,0,182
1451,0,61,1,2,3,2,0,736254,736255,736137,2,1,0,0,0,0,1,1,0,1,20,190
1452,0,55,1,3,1,2,1,736254,736255,736230,2,2,0,2,1,0,0,2,1,1,40,107
1453,0,70,1,0,1,0,1,736254,736255,736073,2,2,0,0,0,0,0,1,0,1,5,132
1454,1,56,3,1,2,2,1,736254,736257,736193,1,2,0,1,0,0,0,0,1,1,20,153
1455,0,46,1,2,2,2,1,736254,736255,736055,3,3,0,1,0,0,0,1,1,1,25,183
1456,1,58,1,3,0,2,0,736254,736255,736191,1,2,0,1,1,0,0,1,1,1,10,234
1457,0,62,0,2,2,1,0,736254,736255,736164,1,3,1,1,0,0,0,2,1,1,20,165
1458,1,39,3,2,3,1,0,736254,736257,736074,3,1,0,0,0,0,0,2,1,1,10,142
1459,0,25,0,0,2,3,1,736254,736255,736219,2,1,2,1,0,0,0,0,1,0,0,233
1460,1,49,0,2,1,2,2,736254,736255,736207,2,3,0,1,0,0,0,0,1,0,0,109
1461,0,46,1,3,2,1,1,736254,736255,736192,2,2,1,0,0,0,0,1,1,1,20,205
1462,1,47,1,2,0,3,2,736254,736255,736102,3,1,0,0,0,0,0,1,1,0,0,165
1463,1,68,3,3,1,3,2,736254,736255,736179,3,2,1,2,0,0,0,2,1,1,10,220
1464,0,48,3,1,0,0,2,736254,736255,736193,3,1,0,2,0,0,0,1,0,1,15,157
1465,1,44,1,1,0,0,2,736254,736256,736175,1,1,0,2,0,0,1,2,1,1,20,145
1466,0,50,1,0,3,2,0,736254,736258,736169,4,1,1,0,1,0,0,2,1,1,20,195
1467,0,31,1,1,0,2,0,736254,736255,736188,3,2,0,2,0,0,0,1,1,1,5,175
1468,0,20,1,0,0,3,2,736254,736255,736217,2,1,1,0,1,0,1,1,1,0,0,142
1469,1,28,0,2,3,3,2,736254,736256,736129,5,1,0,1,0,0,0,2,0,1,20,158
1470,1,60,3,1,0,3,0,736254,736257,736131,2,1,1,0,1,0,2,1,1,1,15,184
1471,0,32,2,1,2,0,0,736254,736256,736116,2,2,0,2,0,0,0,0,1,1,25,132
1472,1,48,3,0,2,0,0,736254,736256,736040,2,2,2,1,1,0,0,1,0,1,25,245
1473,1,64,1,2,3,2,1,736254,736255,736137,2,1,1,1,0,0,0,1,1,1,15,120
1474,0,19,3,3,0,2,1,736254,736256,736092,2,3,0,2,1,0,0,2,0,1,40,237
1475,1,58,2,3,2,0,2,736255,736256,736252,1,1,0,0,1,0,0,2,1,1,5,172
1476,1,21,0,3,1,2,0,736254,736256,736230,2,3,2,0,1,1,2,2,1,1,10,152
1477,0,41,0,3,1,1,2,736254,736255,736191,3,3,0,2,0,0,0,2,1,1,25,104
1478,1,42,3,3,0,3,1,736254,736257,736048,4,1,0,0,0,0,2,2,1,1,40,170
1479,0,59,1,0,0,2,2,736254,736255,736215,2,3,0,2,1,0,0,2,0,0,0,176
1480,1,39,2,3,3,3,0,736254,736255,736178,5,1,1,1,1,1,2,1,0,1,5,122
1481,0,36,0,3,1,2,2,736260,736262,736239,1,2,1,2,0,0,0,2,1,1,30,147
1482,1,28,2,2,1,1,1,736255,736257,736157,4,1,0,2,0,0,2,0,1,1,10,212
1483,1,69,0,2,0,2,2,736255,736259,736151,3,1,0,1,1,0,2,1,1,1,5,173
1484,0,46,2,3,1,2,1,736255,736256,736182,2,2,1,0,1,0,2,2,0,1,20,165
1485,0,20,1,0,2,2,2,736255,736256,736035,2,2,0,0,1,0,2,0,1,1,20,230
1486,1,70,2,3,1,3,0,736255,736258,736141,5,1,2,1,0,0,0,2,1,1,25,188
1487,0,64,1,0,2,0,2,736255,736256,736051,1,1,0,2,0,0,0,2,1,1,5,135
1488,1,53,3,0,3,2,0,736255,736256,736170,2,2,0,1,1,0,2,1,1,1,10,114
1489,1,30,3,3,2,1,0,736255,736256,736222,2,1,0,2,0,0,2,2,0,1,10,121
1490,0,28,0,2,1,3,0,736255,736258,736121,1,1,2,2,0,0,2,2,1,0,0,149
1491,1,27,0,3,1,3,1,736255,736259,736158,1,2,0,0,0,0,2,2,0,0,0,142
1492,0,46,3,0,2,0,2,736255,736256,736238,2,2,1,2,0,0,0,2,1,1,10,128
1493,0,50,2,0,3,1,1,736255,736256,736109,5,2,0,2,0,0,0,2,1,0,0,234
1494,0,33,3,2,2,3,2,736255,736257,736092,5,3,0,0,0,0,0,2,1,0,0,105
1495,0,56,2,0,1,0,2,736255,736258,736044,2,1,1,0,0,0,0,2,1,1,25,208
1496,1,64,2,0,3,2,1,736255,736256,736238,3,1,0,0,1,0,0,2,1,1,40,213
1497,0,47,0,3,1,1,1,736255,736256,736158,1,2,1,2,0,0,0,2,1,1,20,224
1498,1,29,2,1,2,0,1,736255,736256,736156,1,3,0,0,0,0,0,2,1,1,5,190
1499,0,58,1,3,0,0,2,736255,736256,736214,2,2,1,0,0,0,0,2,1,1,10,224
1500,0,43,3,0,1,3,1,736255,736256,736149,1,3,0,2,0,0,0,0,1,1,15,130
1501,0,41,1,0,3,2,0,736255,736259,736160,3,1,0,1,1,0,0,1,1,1,20,186
1502,0,31,2,0,2,3,0,736255,736256,736237,1,2,0,1,1,1,0,0,1,1,20,225
1503,0,30,1,0,1,2,2,736256,736258,736177,4,2,0,2,1,0,2,2,0,1,15,109
1504,1,39,0,0,1,1,0,736256,736258,736090,1,1,1,0,1,0,2,2,1,0,0,160
1505,1,32,0,2,2,3,1,736256,736257,736152,2,1,0,0,0,0,0,2,1,1,30,229
1506,0,45,3,2,2,3,2,736256,736257,736244,2,1,0,0,0,0,0,2,1,1,10,185
1507,0,40,0,3,1,2,1,736256,736257,736182,5,1,1,1,0,0,0,1,0,1,10,166
1508,1,42,1,3,2,1,2,736256,736260,736196,1,1,0,2,0,0,0,2,1,1,10,159
1509,1,60,2,0,0,3,2,736256,736257,736191,2,1,0,0,0,0,0,2,0,1,10,137
1510,1,23,2,0,0,2,0,736256,736257,736149,2,2,1,0,1,1,0,2,1,1,10,115
1511,1,41,1,1,3,2,0,736258,736260,736045,3,3,1,1,1,1,0,1,1,1,10,162
1512,0,19,0,0,1,2,0,736256,736260,736214,3,2,0,2,1,1,0,2,0,0,0,143
1513,1,20,2,3,1,1,2,736256,736259,736128,5,1,0,2,0,0,0,2,1,0,0,121
1514,0,53,1,0,0,1,1,736256,736257,736207,2,1,0,2,0,0,0,2,1,1,10,114
1515,1,68,2,3,1,1,0,736256,736258,736202,2,3,0,0,0,0,0,2,1,0,0,139
1516,1,53,1,3,2,3,1,736256,736260,736182,1,2,0,0,0,0,0,1,1,1,10,181
1517,1,42,2,0,3,2,1,736256,736257,736216,2,1,0,2,0,0,0,0,0,0,0,143
1518,0,63,3,1,2,0,2,736256,736257,736123,2,2,0,0,0,0,1,2,0,1,15,114
1519,0,27,0,0,2,2,0,736256,736257,736250,5,2,0,1,0,0,2,0,0,1,25,181
1520,1,45,2,3,1,2,0,736256,736259,736061,2,1,0,0,0,0,0,2,1,0,0,198
1521,0,55,0,0,0,2,0,736256,736257,736202,2,1,0,0,0,0,1,2,1,1,30,113
1522,0,49,2,0,1,2,2,736256,736259,736137,2,1,0,1,0,0,2,2,1,1,10,103
1523,0,22,1,3,0,3,2,736256,736258,736250,2,2,0,0,0,0,1,2,0,0,0,250
1524,1,54,1,3,2,2,1,736256,736257,736066,1,3,1,2,0,0,0,2,1,0,0,192
1525,1,58,1,1,1,1,2,736256,736259,736091,2,2,1,0,0,0,0,1,0,0,0,236
1526,1,59,2,0,0,1,0,736257,736261,736073,4,1,0,0,0,0,0,1,0,1,25,174
1527,0,68,3,0,1,3,1,736256,736258,736137,2,1,1,2,0,0,0,2,0,1,20,111
1528,1,55,0,1,0,2,0,736256,736257,736154,1,2,0,2,1,1,2,2,1,0,0,170
1529,1,33,3,3,1,3,1,736256,736257,736256,2,2,0,1,0,0,0,2,1,0,0,203
1530,1,36,1,2,3,1,1,736256,736257,736171,1,2,2,2,0,0,2,2,1,1,25,141
1531,1,58,0,3,1,1,2,736256,736257,736163,1,3,1,1,0,0,0,1,0,1,10,109
1532,0,20,1,1,0,1,1,736256,736257,736254,2,3,0,1,0,0,0,1,1,1,30,157
1533,1,50,0,1,3,3,2,736256,736259,736110,3,1,0,2,0,0,2,0,1,1,10,229
1534,1,57,1,0,0,2,0,736256,736258,736072,2,1,0,2,0,0,0,2,1,1,20,163
1535,1,45,0,3,1,0,0,736256,736257,736202,2,3,1,0,0,0,2,0,0,1,5,103
1536,1,19,2,1,1,3,0,736256,736258,736061,2,3,0,2,1,1,1,0,1,0,0,172
1537,0,70,3,1,2,0,1,736256,736257,736216,2,1,1,2,0,0,2,1,0,1,40,213
1538,0,60,2,2,2,3,0,736256,736257,736165,3,2,0,0,1,1,1,2,1,1,20,149
1539,1,56,1,3,0,0,2,736256,736259,736182,4,2,1,2,0,0,2,1,0,1,5,230
1540,0,63,1,1,1,2,0,736256,736259,736231,5,1,0,2,1,0,0,0,0,1,10,249
1541,0,65,2,0,1,2,1,736257,736258,736109,5,1,0,0,0,0,0,1,0,1,25,165
1542,0,61,0,3,2,2,0,736257,736259,736256,3,2,0,2,0,0,0,2,1,0,0,166
1543,1,37,2,2,1,2,2,736257,736259,736068,2,2,0,2,0,0,2,2,1,1,20,232
1544,1,64,0,0,1,3,0,736257,736259,736070,1,1,2,0,0,0,0,2,1,1,30,101
1545,0,47,3,2,2,2,0,736399,736400,736317,2,2,0,0,0,0,2,0,1,0,0,200
1546,1,33,0,0,1,2,2,736407,736408,736311,1,1,0,1,1,1,0,1,1,1,15,144
1547,0,23,3,2,3,2,2,736411,736412,736193,1,3,2,2,0,0,0,2,1,1,5,189
1548,0,31,1,1,1,0,2,736257,736258,736131,2,1,0,0,1,0,0,1,0,0,0,229
1549,0,67,0,1,1,3,0,736257,736261,736072,1,2,0,0,0,0,0,2,1,0,0,198
1550,0,32,3,2,2,3,1,736257,736258,736247,1,1,0,1,0,0,0,2,1,1,10,182
1551,0,60,1,1,1,1,0,736257,736260,736068,2,1,0,1,0,0,2,2,1,1,25,174
1552,1,69,0,0,1,3,1,736257,736260,736104,3,1,0,2,0,0,1,2,0,1,10,149
1553,1,24,1,0,1,2,2,736257,736259,736231,4,2,0,0,1,0,2,2,1,0,0,100
1554,1,49,1,1,3,3,2,736257,736258,736102,3,3,1,0,0,0,0,2,0,0,0,225
1555,1,51,1,1,0,0,1,736257,736259,736148,2,2,0,0,0,0,0,0,1,1,5,180
1556,1,31,3,0,2,1,1,736257,736259,736120,2,3,0,0,1,0,0,2,1,1,5,146
1557,0,64,1,3,0,2,2,736257,736258,736098,1,1,0,1,0,0,0,2,0,0,0,132
1558,0,38,0,0,3,3,0,736257,736261,736092,2,1,0,0,0,0,2,2,0,1,5,122
1559,0,37,0,3,0,3,2,736257,736258,736112,2,2,0,0,0,0,0,1,1,1,10,197
1560,1,43,0,3,1,1,0,736257,736258,736072,5,2,0,2,0,0,0,2,1,1,30,235
1561,1,44,3,1,0,0,1,736257,736258,736240,1,1,0,1,0,0,2,2,1,1,10,180
1562,0,68,3,0,3,1,1,736257,736260,736179,2,3,0,1,0,0,0,1,1,1,30,195
1563,0,29,1,1,2,2,0,736257,736258,736075,1,2,0,2,0,0,0,1,1,1,20,130
1564,1,27,0,0,0,3,0,736257,736258,736162,1,1,0,0,0,0,2,0,1,1,40,247
1565,0,61,2,2,1,1,2,736257,736258,736063,1,3,1,0,0,0,0,2,1,0,0,105
1566,0,29,1,2,0,3,1,736349,736352,736172,1,2,0,0,0,0,0,2,1,0,0,128
1567,0,37,2,3,3,1,1,736257,736259,736214,2,2,0,1,1,0,2,1,0,1,5,121
1568,0,23,1,0,3,2,1,736257,736258,736150,3,2,0,1,0,0,0,2,0,1,5,144
1569,0,48,1,1,1,0,0,736257,736258,736068,2,1,0,1,1,1,0,2,1,1,25,219
1570,1,61,2,2,1,2,2,736258,736259,736089,2,3,0,0,0,0,1,2,1,1,20,234
1571,0,29,1,3,3,2,1,736257,736258,736137,1,1,0,1,0,0,2,1,0,0,0,200
1572,1,38,2,1,0,1,2,736257,736260,736242,1,2,0,1,0,0,0,1,1,1,25,229
1573,0,39,1,3,1,1,1,736257,736258,736193,2,1,0,1,0,0,2,1,0,0,0,170
1574,1,43,3,0,3,2,2,736257,736258,736039,2,2,1,0,0,0,0,2,1,1,10,101
1575,1,49,3,0,1,0,0,736257,736258,736080,1,3,1,1,0,0,0,2,0,0,0,149
1576,0,41,1,2,2,3,1,736257,736258,736093,1,2,0,1,0,0,0,2,1,1,40,141
1577,0,66,0,3,3,0,0,736257,736258,736153,4,3,0,2,0,0,2,1,1,1,25,190
1578,1,25,1,1,0,0,1,736257,736259,736092,1,2,0,1,1,1,0,2,0,1,10,126
1579,1,55,3,1,0,3,0,736257,736258,736051,2,3,0,0,1,0,0,2,1,1,20,217
1580,1,33,0,0,1,2,2,736257,736258,736145,2,3,0,0,0,0,2,1,0,0,0,113
1581,0,60,0,0,0,0,0,736257,736258,736129,5,1,0,2,0,0,0,2,1,1,5,237
1582,1,36,2,0,1,0,2,736257,736259,736203,3,2,0,2,1,0,0,2,1,1,25,202
1583,0,55,3,3,0,2,0,736257,736259,736062,2,1,0,2,0,0,2,2,1,0,0,203
1584,1,48,0,0,2,2,1,736257,736258,736210,2,2,0,0,0,0,0,1,1,1,25,113
1585,1,56,0,0,2,2,1,736257,736259,736038,5,2,1,0,0,0,0,2,1,1,20,244
1586,0,32,0,0,2,2,2,736313,736314,736235,3,2,0,0,1,0,0,2,0,1,5,245
1587,0,63,3,2,2,0,1,736257,736258,736132,1,2,1,2,0,0,0,1,1,0,0,107
1588,1,54,0,2,2,2,0,736257,736261,736116,1,3,1,1,0,0,0,2,1,0,0,157
1589,0,29,3,2,0,2,2,736257,736258,736094,1,1,0,1,0,0,0,2,0,0,0,141
1590,0,58,1,0,1,3,1,736257,736258,736210,2,2,1,1,0,0,2,2,1,0,0,123
1591,0,67,2,0,1,2,2,736257,736259,736250,4,2,0,0,0,0,0,2,0,1,5,201
1592,0,67,0,1,1,2,2,736257,736261,736123,2,2,0,2,0,0,2,0,1,1,10,150
1593,1,51,2,1,0,3,0,736257,736259,736098,3,1,0,2,0,0,0,1,1,1,10,141
1594,1,41,1,3,2,2,2,736257,736260,736219,1,1,1,0,0,0,0,1,0,0,0,189
1595,0,48,3,1,2,3,2,736257,736260,736211,3,1,0,2,0,0,2,2,1,1,10,234
1596,0,60,1,3,1,2,2,736257,736258,736220,3,1,0,2,0,0,2,2,1,1,10,101
1597,1,53,2,3,1,2,0,736257,736261,736119,5,1,0,1,0,0,0,1,1,1,30,187
1598,0,50,1,1,1,2,1,736257,736259,736220,1,2,0,1,0,0,0,0,1,1,5,202
1599,1,69,0,3,1,2,0,736257,736258,736123,5,1,1,0,1,1,0,2,1,1,25,246
1600,0,38,2,2,3,0,1,736257,736258,736255,3,1,0,0,0,0,1,1,0,1,5,186
1601,0,26,3,1,0,0,1,736257,736259,736230,1,3,0,1,1,0,0,1,1,1,10,170
1602,0,33,1,0,3,1,1,736257,736259,736075,2,2,0,0,0,0,2,1,1,0,0,221
1603,1,23,2,1,0,3,1,736257,736258,736141,3,2,2,1,1,0,2,2,0,1,10,130
1604,1,22,3,0,0,2,1,736257,736258,736184,2,2,1,2,0,0,0,2,0,0,0,135
1605,0,31,2,0,2,0,1,736257,736260,736039,1,3,1,2,0,0,0,1,1,0,0,181
1606,1,36,3,2,2,1,2,736257,736258,736238,1,2,0,2,0,0,1,2,1,1,30,117
1607,1,55,0,0,0,2,0,736257,736259,736246,3,1,1,1,0,0,0,0,1,1,5,129
1608,1,63,0,2,2,3,1,736257,736258,736187,3,3,0,2,1,0,2,0,1,1,10,204
1609,0,44,2,3,2,1,0,736257,736259,736073,2,3,1,0,1,0,1,1,1,1,10,205
1610,1,65,2,1,3,2,2,736257,736258,736232,1,1,0,1,1,0,0,1,1,0,0,159
1611,1,20,0,3,1,2,2,736257,736260,736048,2,2,1,0,1,0,0,2,0,0,0,225
1612,0,55,1,3,0,3,0,736257,736259,736133,2,1,0,1,0,0,0,1,1,1,10,131
1613,1,25,3,0,2,0,1,736257,736259,736103,2,2,0,1,1,0,0,0,1,1,5,176
1614,0,46,3,0,3,1,2,736257,736259,736212,2,2,1,2,1,0,2,2,1,1,10,110
1615,0,64,0,1,2,1,2,736257,736259,736145,2,1,0,0,1,1,0,0,1,1,15,107
1616,0,47,3,2,0,2,2,736260,736261,736143,2,2,1,1,0,0,0,2,1,1,40,243
1617,0,32,2,0,3,2,0,736257,736258,736168,4,1,0,2,1,0,0,1,0,1,20,211
1618,1,63,2,1,0,3,0,736258,736261,736213,3,3,0,0,0,0,2,2,1,0,0,157
1619,1,30,3,0,1,1,1,736258,736259,736214,2,1,0,0,1,0,2,0,1,1,25,212
1620,1,28,3,1,2,2,1,736258,736259,736171,1,1,0,1,0,0,2,2,1,1,25,148
1621,1,68,3,1,1,2,0,736258,736261,736100,2,1,1,2,1,0,2,1,1,1,5,234
1622,1,27,0,3,0,2,0,736258,736261,736224,3,1,0,2,0,0,0,0,1,1,5,229
1623,0,67,1,0,1,1,2,736258,736259,736242,5,2,1,0,0,0,0,1,1,1,10,201
1624,0,29,0,0,0,2,1,736258,736260,736072,1,1,1,0,0,0,0,2,0,1,25,242
1625,1,63,3,0,1,3,0,736258,736261,736231,2,2,0,0,0,0,0,1,1,1,20,205
1626,0,68,3,1,1,1,2,736258,736262,736051,3,2,1,1,0,0,2,0,1,1,30,158
1627,0,54,2,0,3,0,2,736258,736260,736133,5,2,1,0,0,0,2,2,1,1,10,246
1628,0,18,0,3,3,1,1,736258,736260,736145,5,2,1,0,0,0,0,2,0,1,10,117
1629,1,44,0,1,2,2,1,736258,736259,736043,3,2,0,2,0,0,0,1,1,0,0,110
1630,0,31,0,2,1,0,1,736258,736261,736223,2,2,1,2,0,0,0,2,0,1,25,113
1631,0,33,1,1,2,2,1,736298,736299,736134,3,3,0,0,0,0,0,2,1,1,25,128
1632,0,68,2,2,3,2,0,736258,736260,736187,3,1,0,1,0,0,0,1,1,0,0,117
1633,0,38,0,2,0,2,0,736344,736347,736220,2,1,0,0,0,0,2,2,1,1,20,139
1634,0,61,0,0,2,3,2,736258,736262,736200,3,3,1,0,1,0,0,0,1,1,10,105
1635,0,36,2,3,2,0,0,736258,736262,736078,1,2,0,1,0,0,0,2,1,1,20,176
1636,0,60,2,1,1,2,2,736258,736262,736090,3,1,0,2,1,1,0,0,1,0,0,246
1637,1,18,3,0,0,1,0,736258,736261,736065,2,1,0,0,1,0,1,2,0,1,40,225
1638,1,38,3,2,0,1,0,736258,736259,736066,1,1,0,2,1,0,0,0,0,1,25,166
1639,0,27,0,3,0,3,2,736258,736259,736245,5,3,0,2,0,0,0,1,1,1,5,228
1640,0,27,0,1,1,0,1,736258,736262,736246,2,1,0,0,1,0,2,0,1,1,10,238
1641,0,38,2,3,2,2,1,736258,736259,736153,3,2,1,2,1,1,0,0,1,1,25,245
1642,0,48,2,3,0,3,2,736258,736260,736104,1,2,0,0,1,0,0,2,0,1,25,225
1643,1,36,3,1,1,0,2,736258,736260,736126,2,2,1,2,0,0,0,0,1,1,15,243
1644,0,46,3,1,2,1,2,736259,736260,736184,2,1,1,2,0,0,0,1,0,1,30,103
1645,1,26,2,2,0,2,0,736259,736260,736173,2,1,0,0,0,0,0,0,1,0,0,224
1646,1,39,1,0,1,0,0,736259,736261,736063,3,1,0,0,0,0,0,2,1,1,10,100
1647,0,44,0,1,2,1,2,736259,736263,736234,1,1,0,0,0,0,0,0,1,1,20,247
1648,0,19,0,0,1,1,1,736259,736263,736194,4,3,0,1,0,0,0,2,0,1,40,244
1649,0,43,2,2,0,2,0,736259,736260,736205,2,1,0,2,0,0,0,2,1,1,20,231
1650,1,23,3,0,2,2,1,736259,736260,736132,2,1,0,2,0,0,2,2,1,1,20,188
1651,0,30,1,0,2,2,1,736263,736264,736252,3,1,0,2,0,0,0,2,0,0,0,136
1652,0,51,0,0,0,3,2,736259,736260,736244,3,2,0,2,1,1,0,2,1,1,5,123
1653,1,27,0,3,3,2,1,736259,736261,736110,2,2,0,2,0,0,2,1,1,1,20,221
1654,0,24,1,0,1,2,0,736259,736261,736242,2,1,0,2,1,0,2,2,0,1,10,231
1655,1,39,0,0,1,3,2,736263,736265,736205,4,2,0,2,0,0,0,1,1,1,25,229
1656,0,55,0,0,3,2,2,736259,736262,736212,2,2,0,2,0,0,0,2,1,1,40,115
1657,0,53,0,0,1,2,0,736259,736260,736098,2,2,0,0,0,0,0,2,1,1,15,169
1658,1,29,1,3,2,3,2,736304,736307,736273,1,3,0,0,0,0,1,1,1,0,0,125
1659,1,34,3,1,0,0,2,736259,736261,736247,1,2,0,2,1,1,2,2,0,1,10,219
1660,1,43,3,3,0,1,2,736259,736262,736075,1,2,0,1,1,0,2,0,1,1,25,193
1661,1,23,2,0,0,3,0,736259,736261,736251,1,1,0,1,0,0,0,2,1,1,10,113
1662,1,47,3,0,0,2,1,736259,736262,736202,1,3,0,2,0,0,0,1,1,1,10,170
1663,1,46,3,0,2,0,1,736259,736261,736225,3,3,0,0,0,0,2,1,1,1,25,193
1664,0,58,2,0,1,2,0,736259,736262,736144,4,1,1,1,1,0,0,2,0,0,0,209
1665,0,38,2,0,3,3,2,736259,736260,736146,3,1,0,0,1,0,0,1,1,1,20,250
1666,0,63,0,0,0,0,1,736259,736260,736063,3,2,0,0,1,0,0,1,0,1,5,118
1667,1,24,2,0,0,2,2,736259,736263,736046,5,2,0,2,0,0,0,2,0,1,10,233
1668,1,33,1,1,1,1,1,736263,736266,736186,3,1,0,2,0,0,1,1,1,0,0,165
1669,1,32,2,3,2,0,1,736260,736261,736238,2,3,0,2,0,0,0,2,1,1,10,185
1670,1,66,1,0,3,2,0,736260,736261,736260,1,3,0,0,1,0,0,2,1,0,0,119
1671,0,41,3,1,0,1,2,736260,736262,736126,2,3,0,2,1,0,0,2,0,1,30,233
1672,1,51,1,3,1,0,0,736260,736262,736117,1,1,0,2,1,0,0,2,1,1,20,194
