,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate
11285,1,39,3,1,2,1,1,736344,736345,736125,3,1,0,0,1,1,0,1,1,0,0,240
11286,0,25,3,2,3,0,2,736369,736373,736164,2,2,0,2,0,0,0,1,1,1,15,244
11287,1,42,3,3,2,0,2,736333,736334,736138,3,2,0,2,0,0,1,2,1,1,10,121
11288,1,29,0,3,2,2,2,736379,736382,736326,1,1,1,0,0,0,0,1,0,1,10,183
11289,1,55,0,3,2,1,1,736249,736250,736217,2,2,0,0,1,1,0,1,1,0,0,168
11290,1,46,2,0,2,3,2,736432,736436,736403,3,1,0,0,0,0,0,0,1,1,10,217
11291,0,63,1,1,1,1,0,736385,736386,736246,2,1,0,0,0,0,0,1,1,1,25,204
11292,1,35,1,1,2,0,0,736429,736433,736213,2,2,1,0,0,0,0,1,1,1,10,112
11293,0,27,2,0,2,0,0,736243,736246,736195,2,2,1,0,0,0,0,1,1,1,20,109
11294,0,21,1,0,2,2,0,736343,736347,736248,1,1,1,2,0,0,0,2,1,0,0,118
11295,1,55,2,0,0,0,0,736440,736444,736434,1,1,1,0,0,0,2,2,1,0,0,133
11296,0,25,1,0,2,3,2,736430,736431,736268,1,2,0,0,0,0,2,0,1,0,0,222
11297,0,58,2,3,0,1,0,736416,736417,736398,1,2,0,2,0,0,0,1,1,1,30,169
11298,0,63,2,0,2,2,0,736343,736345,736309,4,2,0,2,0,0,0,2,0,1,20,154
11299,0,50,3,0,1,2,0,736400,736402,736350,3,3,1,0,0,0,2,2,0,1,30,231
11300,0,61,1,3,1,3,0,736143,736144,736094,4,2,1,2,0,0,0,1,1,1,20,194
11301,1,47,3,0,1,3,1,736437,736438,736347,3,2,0,2,1,0,2,2,1,1,25,156
11302,1,67,3,2,2,1,0,736413,736414,736383,1,2,0,0,1,0,0,1,1,1,20,107
11303,0,37,2,3,0,1,2,736438,736439,736308,1,3,1,0,1,0,0,2,0,1,5,221
11304,1,39,3,2,0,1,2,736340,736343,736254,5,1,2,0,0,0,2,1,0,0,0,113
11305,1,32,2,0,3,1,1,736395,736396,736372,5,3,0,0,0,0,0,2,1,1,20,119
11306,0,44,3,0,2,3,0,736377,736380,736303,5,1,0,0,0,0,0,1,1,0,0,250
11307,0,41,3,0,1,3,2,736368,736369,736177,1,1,0,2,0,0,0,0,1,1,40,227
11308,1,48,0,3,2,3,2,736335,736336,736168,3,1,1,0,0,0,1,0,0,0,0,100
11309,0,18,2,3,2,3,0,736438,736441,736415,5,1,0,2,0,0,0,2,1,1,30,188
11310,0,33,3,2,1,2,2,736451,736452,736310,2,1,0,0,0,0,1,2,0,0,0,142
11311,0,43,1,1,2,2,0,736411,736412,736289,2,1,0,0,0,0,0,2,1,0,0,237
11312,0,33,0,0,2,2,2,736243,736246,736240,2,3,0,2,1,0,0,2,0,1,25,104
11313,0,64,2,0,1,1,0,736327,736328,736281,3,3,1,2,0,0,2,2,1,0,0,203
11314,0,30,3,0,0,0,0,736270,736271,736067,2,1,0,2,0,0,0,2,1,0,0,236
11315,1,23,3,3,3,0,0,736243,736245,736174,4,2,0,2,0,0,0,2,1,0,0,143
11316,1,50,0,0,2,3,2,736270,736272,736227,2,1,0,2,0,0,1,2,1,0,0,140
11317,0,40,1,3,0,0,0,736243,736246,736089,1,2,0,2,0,0,0,2,1,1,10,143
11318,1,50,0,0,0,2,2,736243,736246,736130,1,3,0,2,0,0,0,2,1,1,5,244
11319,0,23,1,1,2,1,0,736270,736272,736133,1,2,0,2,0,0,0,2,0,1,20,134
11320,1,27,2,1,0,0,1,736429,736430,736336,4,2,1,0,0,0,1,1,1,1,10,247
11321,0,28,3,3,0,3,1,736369,736373,736195,2,1,0,2,0,0,0,2,1,0,0,150
11322,1,18,0,0,2,2,2,736369,736371,736348,3,1,0,2,0,0,2,1,1,1,15,188
11323,1,55,1,0,1,3,2,736369,736371,736320,1,1,1,2,1,1,2,1,1,1,5,155
11324,0,40,3,0,2,3,0,736369,736370,736335,3,1,0,2,1,0,0,2,1,1,10,143
11325,0,55,3,0,0,2,1,736369,736370,736283,4,1,0,2,0,0,0,2,1,1,10,244
11326,1,50,3,0,2,2,0,736369,736370,736159,3,1,0,2,0,0,0,1,1,0,0,117
11327,0,22,3,0,0,2,2,736369,736370,736287,2,2,1,2,0,0,2,2,0,1,20,153
11328,1,33,0,3,0,2,2,736407,736408,736244,1,1,0,2,1,0,2,2,1,1,10,239
11329,1,32,2,2,1,1,1,736369,736370,736307,1,2,0,2,0,0,0,1,1,1,20,182
11330,0,39,2,1,2,1,1,736369,736372,736255,2,1,1,2,0,0,2,1,0,1,20,224
11331,0,19,0,0,2,2,0,736369,736370,736359,1,2,0,2,1,1,0,2,1,0,0,179
11332,1,47,0,0,0,1,0,736409,736410,736244,1,3,1,2,0,0,0,0,0,1,20,237
11333,0,68,1,3,3,1,2,736409,736410,736246,5,2,1,2,1,1,2,2,0,1,10,177
11334,0,19,0,3,1,0,0,736409,736410,736319,5,1,1,2,0,0,2,1,1,1,5,127
11335,1,67,3,3,2,3,2,736409,736410,736396,2,1,0,2,0,0,0,2,0,1,25,101
11336,1,43,0,0,3,1,0,736409,736413,736254,3,1,0,2,1,0,2,2,1,1,20,165
11337,1,42,1,3,2,0,1,736409,736410,736385,2,2,0,2,1,1,0,1,1,1,20,238
11338,1,34,0,0,1,2,2,736409,736410,736210,1,2,0,2,0,0,0,2,0,0,0,207
11339,1,45,3,1,0,3,0,736409,736410,736318,3,1,0,2,0,0,0,2,1,1,10,163
11340,0,27,3,3,0,2,2,736224,736225,736150,1,2,0,0,0,0,0,2,0,1,5,223
11341,0,28,3,1,2,2,2,736452,736453,736427,1,2,0,0,0,0,0,0,1,1,25,116
11342,1,37,0,0,3,3,1,736262,736263,736210,3,2,0,0,1,0,0,0,1,0,0,238
11343,1,25,0,1,3,2,0,736367,736370,736240,5,1,1,2,1,0,0,1,1,0,0,247
11344,1,30,0,0,0,2,2,736367,736368,736290,1,3,0,2,1,0,2,2,0,1,15,179
11345,1,18,1,0,2,0,1,736453,736456,736337,1,3,1,2,0,0,0,1,0,1,25,233
11346,1,49,3,3,3,2,1,736367,736369,736239,5,1,0,2,0,0,0,1,1,1,20,196
11347,0,49,3,3,0,3,0,736367,736368,736257,2,3,0,2,0,0,2,2,1,1,15,103
11348,1,54,2,3,3,2,1,736367,736368,736158,2,1,2,2,1,0,0,1,1,1,30,177
11349,1,19,0,2,1,3,2,736367,736368,736181,2,2,1,2,0,0,0,2,0,0,0,184
11350,0,66,2,1,3,2,1,736447,736448,736300,2,3,0,0,1,1,2,2,1,1,30,120
11351,1,24,2,0,1,0,2,736347,736348,736148,2,1,0,0,0,0,0,2,1,1,10,136
11352,0,23,3,1,1,2,0,736404,736405,736388,2,1,0,0,0,0,0,2,1,1,5,197
11353,1,65,1,0,3,2,0,736347,736348,736132,2,1,0,0,1,1,0,2,0,1,10,238
11354,1,20,2,0,2,3,2,736347,736348,736276,2,1,0,0,0,0,0,2,0,1,5,124
11355,1,70,3,0,1,0,2,736432,736433,736386,2,1,0,0,0,0,0,2,0,1,20,151
11356,1,69,1,1,1,2,2,736347,736349,736303,2,2,0,0,0,0,2,0,1,1,5,250
11357,0,39,3,1,0,2,0,736442,736446,736368,4,1,0,0,1,1,0,2,1,1,5,187
11358,0,20,0,1,0,2,1,736270,736271,736126,5,2,0,2,1,0,0,1,1,1,10,169
11359,1,21,2,0,1,1,2,736270,736272,736234,1,1,0,2,1,1,0,2,1,0,0,193
11360,0,27,2,2,1,1,1,736270,736271,736114,3,3,0,2,0,0,0,1,1,0,0,160
11361,1,63,3,0,1,2,0,736270,736272,736226,1,2,0,2,0,0,0,2,0,1,10,145
11362,0,37,2,0,0,0,0,736270,736271,736169,1,2,0,2,1,0,1,2,1,0,0,126
11363,0,61,3,2,1,0,2,736270,736271,736137,2,1,0,2,0,0,0,2,0,1,5,184
11364,0,20,2,0,1,1,1,736270,736272,736183,1,2,0,2,1,0,0,0,0,1,5,209
11365,0,40,2,3,1,1,2,736270,736271,736085,2,1,1,2,0,0,0,1,1,0,0,232
11366,1,47,1,0,2,1,2,736270,736273,736181,3,2,0,2,0,0,0,1,1,0,0,101
11367,1,59,0,0,0,2,1,736270,736271,736229,2,1,0,2,1,1,0,1,1,1,10,124
11368,1,64,2,2,2,1,2,736452,736454,736251,5,3,0,2,0,0,2,2,1,1,5,185
11369,0,60,2,2,3,1,2,736270,736273,736173,1,3,1,2,0,0,0,2,1,1,10,221
11370,0,48,1,2,3,2,2,736270,736272,736063,2,1,0,2,0,0,0,2,0,1,20,247
11371,1,43,2,1,1,0,1,736270,736274,736200,1,2,1,2,1,0,0,2,1,1,5,239
11372,1,45,0,1,2,2,2,736230,736232,736211,2,1,0,2,0,0,0,1,0,1,10,118
11373,1,45,0,1,3,1,0,736270,736271,736065,3,2,2,2,0,0,0,1,1,1,10,117
11374,1,60,2,1,1,1,1,736270,736273,736072,3,2,1,2,0,0,0,2,1,1,25,179
11375,1,44,2,1,2,2,1,736270,736271,736214,3,1,0,2,1,0,0,2,0,0,0,212
11376,1,41,2,0,1,2,2,736362,736363,736162,3,2,1,0,0,0,0,2,1,1,10,133
11377,1,36,1,2,0,2,1,736270,736274,736109,3,1,0,2,0,0,2,1,1,1,25,247
11378,0,33,1,0,2,2,1,736270,736272,736112,3,3,0,2,0,0,2,2,1,1,10,172
11379,1,50,0,2,0,2,2,736226,736228,736121,2,2,0,0,0,0,0,1,1,0,0,184
11380,0,57,3,1,2,2,2,736260,736261,736208,1,2,0,2,0,0,2,1,1,0,0,231
11381,1,48,3,2,0,2,2,736454,736456,736295,1,2,0,0,0,0,0,2,1,1,5,180
11382,1,24,1,0,2,2,2,736443,736444,736282,1,1,0,0,0,0,0,2,1,1,30,122
11383,1,27,1,1,2,3,1,736431,736433,736368,2,2,0,2,0,0,2,2,1,1,5,149
11384,0,59,1,0,0,2,1,736454,736456,736339,2,2,0,2,0,0,2,1,0,1,5,244
11385,1,19,2,0,1,2,1,736241,736242,736070,2,1,1,0,1,0,1,2,1,1,25,101
11386,1,51,3,2,2,2,0,736241,736242,736168,1,1,1,0,0,0,1,2,0,1,5,118
11387,0,37,0,3,0,0,2,736443,736445,736313,1,1,0,0,0,0,0,2,1,1,25,208
11388,1,51,0,3,0,1,0,736241,736242,736108,2,1,0,0,0,0,0,2,0,0,0,160
11389,0,23,0,0,1,3,1,736241,736242,736125,1,1,0,0,0,0,0,2,0,1,15,160
11390,0,18,3,0,1,2,1,736439,736441,736435,2,3,0,0,0,0,0,2,1,0,0,179
11391,0,33,1,1,2,3,2,736454,736455,736252,1,3,0,2,1,0,2,0,0,1,20,121
11392,0,53,2,2,1,1,1,736241,736243,736213,2,1,0,0,0,0,2,2,1,1,10,156
11393,1,61,1,0,3,2,0,736241,736243,736086,1,1,0,0,0,0,0,2,0,1,40,127
11394,1,42,2,1,1,2,2,736241,736242,736027,2,2,1,0,0,0,1,1,1,1,10,250
11395,0,46,3,1,0,2,2,736405,736406,736357,5,2,0,0,0,0,0,2,0,0,0,248
11396,1,48,1,0,0,3,1,736411,736413,736292,2,2,1,0,0,0,0,2,1,1,15,154
11397,0,18,3,0,0,0,0,736416,736418,736379,2,2,0,0,0,0,0,1,1,1,5,239
11398,0,38,1,0,1,2,1,736452,736453,736274,3,1,0,0,1,0,0,2,0,1,10,168
11399,0,49,3,0,2,1,2,736426,736430,736213,5,1,0,0,1,0,0,1,1,1,40,196
11400,1,52,1,2,0,1,2,736448,736451,736236,3,2,1,0,1,1,0,2,1,1,10,179
11401,1,28,3,0,2,3,2,736440,736441,736312,3,2,0,0,0,0,0,2,0,1,10,193
11402,1,65,2,2,0,3,2,736408,736410,736398,2,1,0,0,0,0,0,0,0,1,10,128
11403,0,52,1,0,1,1,0,736229,736232,736145,4,2,1,2,0,0,2,2,1,1,15,106
11404,1,21,0,3,3,3,1,736396,736400,736267,5,1,0,0,1,0,2,2,1,1,5,135
11405,0,60,0,1,0,0,0,736229,736230,736033,1,1,0,2,1,1,0,1,1,1,10,233
11406,1,65,3,3,1,2,2,736249,736250,736097,2,1,1,0,0,0,0,2,1,0,0,240
11407,1,30,1,1,1,2,0,736221,736222,736110,2,2,1,2,0,0,0,2,1,1,5,227
11408,1,37,0,0,0,1,2,736374,736377,736295,2,1,0,0,1,0,0,1,0,1,5,169
11409,1,58,1,0,0,2,1,736338,736339,736182,2,1,0,0,0,0,2,1,1,1,25,226
11410,0,33,1,0,0,1,2,736125,736128,736037,5,1,0,0,0,0,0,0,1,0,0,188
11411,1,59,3,2,0,3,2,736352,736353,736253,2,2,0,0,1,0,1,1,1,1,5,241
11412,1,28,3,2,1,3,1,736352,736353,736328,3,1,0,0,0,0,0,2,1,1,10,183
11413,0,49,3,0,0,3,1,736348,736352,736134,2,2,0,0,0,0,0,2,0,1,5,243
11414,0,70,1,3,0,2,2,736433,736434,736429,1,2,0,0,0,0,2,2,1,1,30,128
11415,0,56,1,2,2,2,2,736228,736229,736209,1,3,1,0,0,0,2,0,0,1,5,187
11416,1,67,3,0,2,1,1,736244,736248,736134,1,3,2,0,1,0,2,2,1,0,0,134
11417,1,39,0,3,0,2,0,736373,736375,736263,3,1,0,0,0,0,0,2,1,1,10,139
11418,0,18,1,2,1,1,2,736442,736443,736304,1,1,1,0,0,0,2,2,1,1,5,104
11419,1,18,0,0,1,0,0,736315,736316,736241,2,1,0,2,1,0,1,1,1,1,10,177
11420,1,40,3,0,1,0,1,736371,736372,736327,1,2,0,0,0,0,0,2,1,0,0,118
11421,1,68,0,1,1,2,1,736422,736424,736358,2,1,0,0,1,0,2,2,0,1,25,108
11422,0,31,2,3,3,3,1,736428,736429,736296,3,2,0,2,0,0,0,2,1,1,25,138
11423,0,22,1,1,2,2,1,736360,736361,736278,5,1,0,0,0,0,0,2,0,1,5,239
11424,0,21,1,2,0,3,2,736360,736363,736339,3,1,0,0,0,0,0,2,0,1,5,216
11425,0,45,0,1,0,2,1,736453,736456,736348,2,2,0,2,0,0,0,0,1,0,0,158
11426,0,42,0,0,2,3,1,736445,736447,736339,2,2,0,0,0,0,2,2,1,1,20,121
11427,1,22,3,0,3,2,0,736416,736419,736371,2,1,2,0,0,0,0,2,1,1,20,115
11428,0,29,1,2,0,3,0,736145,736147,736129,1,2,1,0,0,0,0,1,1,0,0,160
11429,0,53,2,3,2,2,2,736401,736403,736254,2,2,0,0,0,0,0,2,1,1,5,165
11430,0,45,1,0,2,2,0,736346,736348,736173,2,2,0,0,0,0,0,1,0,0,0,113
11431,0,42,3,2,2,3,0,736396,736397,736193,2,3,0,0,1,0,0,0,0,1,5,168
11432,1,32,1,0,3,1,2,736457,736458,736360,4,2,0,0,0,0,0,1,1,1,5,126
11433,0,47,2,0,2,3,0,736457,736459,736444,1,1,0,0,1,1,0,0,0,1,10,134
11434,1,46,3,0,2,2,1,736457,736460,736311,2,1,0,0,0,0,2,0,1,0,0,165
11435,1,48,1,2,3,1,2,736457,736458,736312,2,1,0,0,0,0,0,2,0,1,10,129
11436,0,70,1,2,1,0,1,736377,736378,736310,2,1,0,0,0,0,0,2,1,1,5,153
11437,1,47,2,3,0,3,0,736353,736354,736169,3,1,1,0,0,0,1,1,0,1,25,241
11438,0,63,2,1,1,1,2,736384,736385,736339,1,3,1,0,1,0,0,0,1,1,30,134
11439,1,32,2,0,3,1,2,736430,736432,736392,2,2,0,0,0,0,0,2,0,0,0,174
11440,1,27,1,1,2,3,1,736446,736447,736421,3,1,1,0,0,0,0,2,1,0,0,139
11441,0,66,3,3,0,2,0,736375,736376,736270,2,2,1,0,1,0,0,2,1,1,10,247
11442,1,67,2,0,0,1,0,736437,736438,736426,2,3,0,2,0,0,0,1,0,1,5,165
11443,0,60,0,2,2,1,2,736457,736458,736357,2,1,0,2,1,0,0,2,1,0,0,142
11444,1,44,0,3,1,0,1,736385,736386,736261,2,1,0,0,1,1,2,0,1,0,0,136
11445,1,57,1,3,2,3,1,736443,736446,736399,4,1,1,0,0,0,0,2,1,0,0,124
11446,1,61,3,0,1,2,0,736451,736454,736248,2,2,0,0,1,0,0,2,1,1,10,243
11447,1,28,1,2,2,0,2,736451,736454,736374,1,1,1,0,0,0,2,2,1,1,10,180
11448,0,61,3,2,1,2,2,736227,736230,736171,2,2,0,2,1,1,2,2,1,1,10,219
11449,1,19,3,2,1,2,2,736437,736439,736347,1,2,0,0,0,0,0,1,0,0,0,182
11450,0,21,1,0,1,3,0,736201,736202,736094,2,2,0,2,0,0,0,2,0,1,10,158
11451,1,33,2,0,2,1,0,736201,736205,735999,3,1,1,2,0,0,0,0,1,1,5,153
11452,0,67,3,0,3,0,0,736201,736203,736140,3,2,0,2,0,0,0,2,1,0,0,225
11453,0,52,3,0,0,3,2,736411,736413,736319,1,1,0,0,0,0,2,2,1,0,0,109
11454,0,41,0,2,2,2,2,736201,736202,736184,2,2,0,2,0,0,0,2,1,1,30,116
11455,0,48,2,0,0,2,1,736227,736229,736188,1,1,0,2,0,0,2,2,1,1,15,125
11456,0,66,3,3,2,0,0,736201,736203,736105,2,1,2,2,0,0,0,2,0,0,0,153
11457,0,55,1,0,2,1,2,736201,736202,736090,2,2,0,2,1,0,2,1,1,0,0,185
11458,0,25,1,1,3,2,1,736201,736202,736176,3,1,0,2,1,1,2,1,1,1,10,182
11459,0,47,3,1,3,1,2,736201,736202,736042,2,2,0,2,1,1,2,2,0,1,10,187
11460,1,43,0,0,2,3,2,736201,736202,736180,5,1,0,2,0,0,0,1,1,1,10,101
11461,0,29,0,0,3,2,2,736201,736203,736138,5,1,1,2,0,0,1,2,0,0,0,120
11462,0,45,2,2,1,2,2,736398,736400,736235,1,2,0,2,0,0,1,2,0,1,10,152
11463,1,68,2,3,2,2,2,736201,736204,736126,3,2,2,2,1,0,0,2,1,1,25,223
11464,1,28,0,1,0,0,0,736201,736202,735991,1,2,0,2,0,0,0,2,0,1,5,119
11465,0,20,3,0,1,1,2,736201,736203,736011,1,3,0,2,0,0,0,0,0,1,25,223
11466,0,36,1,2,2,0,1,736201,736204,736027,1,2,0,2,0,0,0,1,0,1,10,185
11467,0,70,2,1,2,3,0,736201,736202,736001,3,1,0,2,1,0,0,1,1,1,10,220
11468,1,18,3,0,2,2,2,736422,736424,736413,1,2,0,0,1,0,0,2,1,1,30,175
11469,1,19,0,1,1,0,1,736432,736435,736430,1,2,0,0,0,0,2,0,0,1,5,202
11470,0,51,0,1,0,2,1,736408,736409,736224,2,2,0,0,0,0,0,1,0,1,20,106
11471,0,48,1,0,1,3,1,736353,736355,736339,2,3,1,0,0,0,0,2,1,1,5,233
11472,1,36,1,3,3,2,0,736165,736166,736146,5,1,1,0,0,0,0,2,1,1,20,127
11473,1,20,1,0,0,2,0,736158,736160,736071,2,3,0,0,1,1,1,2,0,1,15,239
11474,1,58,3,3,1,1,1,736444,736445,736318,2,2,0,0,1,0,0,1,1,0,0,208
11475,1,31,0,3,2,1,0,736387,736389,736248,5,1,0,0,0,0,0,2,1,0,0,237
11476,1,18,1,0,2,2,1,736385,736389,736286,1,2,0,0,1,0,0,0,0,1,15,228
11477,1,56,1,1,0,3,1,736341,736342,736237,5,1,0,0,0,0,2,0,1,1,20,226
11478,0,57,2,3,2,1,1,736341,736343,736245,2,2,0,0,1,0,0,1,0,1,15,244
11479,0,64,1,0,3,0,2,736341,736344,736252,2,2,1,0,0,0,0,0,1,1,10,173
11480,1,35,0,0,2,2,0,736341,736342,736237,2,2,2,0,0,0,0,2,1,1,15,250
11481,1,66,0,0,0,0,2,736446,736448,736233,3,1,0,0,0,0,2,2,1,0,0,180
11482,0,49,0,3,1,3,2,736341,736342,736243,2,2,0,0,1,1,2,2,1,1,20,232
11483,1,27,0,1,0,2,2,736341,736342,736200,3,1,0,0,0,0,0,2,0,1,10,203
11484,1,50,0,2,0,0,1,736353,736355,736156,5,1,0,0,1,0,0,1,1,1,5,133
11485,1,69,1,2,0,1,2,736353,736355,736339,1,1,0,0,0,0,0,2,1,1,30,163
11486,0,47,2,1,2,2,2,736448,736449,736314,1,2,0,0,0,0,0,0,1,0,0,175
11487,0,31,0,0,2,1,0,736443,736444,736282,3,2,1,0,1,0,0,2,1,1,15,163
11488,0,38,2,2,2,1,1,736460,736461,736299,1,2,0,0,0,0,1,2,1,0,0,236
11489,0,65,2,1,1,0,2,736450,736453,736276,2,2,0,0,0,0,2,2,0,1,40,109
11490,1,48,0,2,3,3,0,736447,736450,736317,3,1,0,0,1,0,2,2,1,1,25,142
11491,1,24,3,1,0,0,2,736383,736384,736190,4,1,0,0,0,0,0,2,1,1,20,135
11492,1,30,2,1,2,2,2,736436,736439,736308,1,1,0,0,0,0,0,2,0,0,0,154
11493,1,64,0,0,2,1,0,736352,736354,736168,5,2,1,0,0,0,2,2,1,1,15,248
11494,0,54,3,0,2,2,0,736447,736448,736336,2,1,1,0,0,0,0,1,1,1,25,231
11495,0,51,1,1,2,3,0,736418,736419,736207,5,2,0,0,0,0,1,2,1,0,0,240
11496,1,19,1,0,3,0,1,736272,736274,736149,5,1,0,0,1,0,0,0,0,1,40,141
11497,0,22,3,2,3,3,0,736365,736366,736236,3,1,1,0,0,0,0,0,1,0,0,161
11498,1,67,2,1,0,0,2,736459,736461,736368,3,1,1,0,0,0,0,1,1,1,20,109
11499,0,18,1,3,0,0,0,736446,736447,736315,1,1,0,0,1,1,0,2,0,1,5,239
11500,1,26,0,0,1,0,0,736383,736386,736227,5,2,0,2,1,1,2,1,0,0,0,168
11501,1,39,1,0,0,2,2,736459,736462,736398,1,2,1,0,0,0,0,0,1,1,40,208
11502,1,30,0,0,0,2,1,736441,736442,736392,2,1,0,0,0,0,2,0,1,0,0,186
11503,1,62,0,2,0,1,2,736440,736441,736248,2,1,0,0,0,0,0,2,0,1,5,231
11504,1,32,0,3,1,3,2,736453,736457,736269,3,1,0,0,0,0,2,2,1,1,30,155
11505,0,42,2,0,3,2,2,736363,736364,736320,2,3,1,0,1,0,0,0,0,1,5,155
11506,1,68,2,2,1,2,2,736354,736357,736190,2,2,0,0,0,0,0,2,0,0,0,136
11507,1,20,0,2,2,3,1,736354,736355,736352,4,3,1,0,1,1,2,1,1,0,0,202
11508,0,51,3,1,3,2,2,736259,736261,736161,1,1,0,0,1,0,0,0,1,1,25,155
11509,1,31,2,0,3,3,1,736263,736265,736136,4,2,0,0,0,0,0,1,1,1,10,112
11510,1,64,0,3,2,1,1,736263,736265,736154,2,1,0,0,1,1,0,1,0,1,10,229
11511,1,38,1,0,2,2,2,736367,736368,736360,4,1,1,0,0,0,2,2,1,1,15,126
11512,1,30,1,3,2,0,2,736263,736264,736096,2,2,1,0,1,0,0,2,1,1,30,108
11513,1,35,3,0,0,3,1,736457,736458,736299,2,3,0,2,1,0,0,2,1,1,5,201
11514,0,62,2,0,1,1,1,736462,736466,736267,5,1,0,2,0,0,0,1,1,1,25,186
11515,0,50,0,0,1,2,1,736455,736456,736378,3,1,2,2,0,0,0,2,1,1,10,126
11516,0,35,1,3,0,0,1,736428,736432,736333,5,2,0,0,0,0,0,2,0,0,0,218
11517,0,18,3,2,3,0,2,736443,736444,736302,2,3,0,2,1,0,0,2,1,1,10,164
11518,1,54,0,0,3,1,2,736451,736452,736260,1,1,0,2,0,0,0,1,1,0,0,103
11519,0,29,2,1,1,1,0,736373,736375,736275,2,2,0,0,0,0,2,2,1,1,20,155
11520,1,27,2,1,3,3,2,736423,736424,736221,4,1,0,0,0,0,0,2,1,0,0,169
11521,1,42,3,1,0,3,1,736208,736212,736095,3,1,0,0,0,0,2,2,1,1,10,165
11522,1,34,3,2,2,1,0,736422,736423,736285,2,2,1,0,0,0,0,2,1,0,0,208
11523,1,59,3,0,0,3,2,736422,736423,736304,1,1,1,0,0,0,0,2,1,1,20,141
11524,1,41,1,1,2,2,1,736337,736338,736205,4,2,0,0,0,0,0,1,1,1,10,138
11525,1,63,3,0,2,3,1,736150,736152,736006,3,1,2,0,1,0,0,2,1,0,0,250
11526,1,29,1,1,1,1,2,736125,736128,735943,4,2,0,0,1,0,2,1,1,1,5,117
11527,0,65,3,0,1,2,2,736462,736463,736396,2,2,1,0,0,0,0,1,0,0,0,175
11528,1,44,2,0,0,2,2,736441,736444,736238,1,2,1,0,1,0,0,2,0,1,20,148
11529,0,41,2,0,3,2,0,736437,736441,736243,2,2,0,0,0,0,0,0,0,1,25,156
11530,1,62,3,0,0,1,1,736437,736440,736249,4,2,0,0,0,0,0,0,1,0,0,221
11531,0,40,3,0,3,2,2,736463,736464,736316,2,3,0,0,0,0,0,1,0,1,5,176
11532,1,29,1,3,1,3,2,736385,736386,736275,2,2,0,0,0,0,0,2,0,1,5,186
11533,1,27,3,2,2,1,0,736317,736318,736195,1,1,0,0,0,0,0,1,0,0,0,157
11534,0,32,0,0,1,1,2,736392,736396,736308,2,1,2,2,0,0,0,2,1,1,30,139
11535,0,63,0,3,0,2,1,736435,736436,736354,5,2,0,0,0,0,0,2,1,0,0,173
11536,0,36,3,2,2,1,1,736158,736160,736014,2,2,0,2,0,0,0,2,1,0,0,118
11537,0,24,2,0,3,0,0,736283,736285,736192,3,1,0,0,0,0,2,2,1,1,10,232
11538,1,51,1,1,1,2,1,736347,736351,736255,1,2,1,0,0,0,0,2,0,1,30,190
11539,1,35,2,0,2,2,0,736161,736162,736118,1,2,0,2,0,0,1,2,0,0,0,178
11540,1,61,0,0,2,2,2,736179,736182,736136,2,1,1,2,0,0,0,2,0,1,5,195
11541,0,23,0,0,1,2,1,736339,736340,736255,4,1,0,0,0,0,0,2,0,1,15,238
11542,1,30,0,2,3,2,1,736465,736468,736421,5,2,0,0,1,0,0,2,1,1,40,216
11543,1,70,2,0,3,1,2,736454,736457,736256,1,2,0,0,0,0,1,2,1,1,20,106
11544,0,35,3,2,2,1,2,736454,736455,736238,2,2,0,0,0,0,0,1,1,0,0,230
11545,0,29,3,3,0,1,2,736188,736189,736080,2,3,0,2,1,0,1,2,1,1,5,244
11546,1,19,1,2,2,0,1,736454,736457,736369,2,1,2,0,0,0,0,2,1,1,15,106
11547,1,34,3,0,3,0,0,736449,736450,736384,2,2,0,0,1,0,0,2,1,1,10,133
11548,1,54,3,0,0,2,2,736255,736259,736092,3,2,0,0,0,0,0,2,1,0,0,116
11549,1,67,2,0,0,3,1,736324,736328,736325,2,2,0,0,0,0,1,0,1,1,25,218
11550,0,25,2,3,2,0,1,736268,736271,736082,5,3,0,0,1,1,2,0,1,0,0,230
11551,0,39,2,0,1,0,1,736453,736455,736326,3,3,0,0,0,0,0,1,1,0,0,110
11552,0,33,0,0,1,2,0,736465,736466,736350,4,2,1,2,1,0,0,2,1,1,20,101
11553,0,41,0,3,0,1,2,736334,736335,736233,1,1,0,0,1,0,1,2,1,1,20,211
11554,0,49,0,3,2,1,2,736464,736467,736413,1,3,0,0,0,0,0,1,1,1,10,128
11555,1,34,0,0,2,2,0,736393,736396,736186,1,2,0,2,1,0,2,2,0,0,0,106
11556,0,58,3,1,1,1,2,736388,736392,736316,2,1,0,0,1,0,0,2,1,1,15,192
11557,1,55,3,3,2,2,2,736437,736438,736296,2,2,0,0,0,0,0,2,1,1,20,115
11558,0,38,2,3,0,2,0,736449,736450,736318,2,2,1,0,0,0,0,2,1,1,25,226
11559,1,65,0,2,2,0,2,736312,736313,736275,2,1,1,0,1,0,0,2,1,0,0,208
11560,1,35,0,0,2,1,0,736276,736278,736199,2,2,0,0,1,1,0,2,0,1,25,208
11561,1,22,1,2,0,2,0,736430,736432,736312,1,2,0,0,0,0,2,0,1,1,10,220
